Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

***** NO MIP GOOD *****
 
 **************** STARTING RUN 1 **************** 
          Thu  5 Dec 00:11:43 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-05,00:12:55,d14,677,667,,2,1.74555,1,1,1000,0,0,1,0,0,1,1,5,0,703
,2019-12-05,00:13:00,d15,1127,1116,,3,2.99737,1,1,1000,0,0,1,0,0,1,1,5,0,1150
,2019-12-05,00:13:05,d16,13,13,*,0,0.001766,0,1,1000,0,0,1,0,0,1,1,5,0,16
,2019-12-05,00:13:08,d17,23,23,*,0,0.007977,0,1,1000,0,0,1,0,0,1,1,5,0,25
,2019-12-05,00:13:10,d18,237,223,,1,0.90059,1,1,1000,0,0,1,0,0,1,1,5,0,255
,2019-12-05,00:13:14,d19,335,310,,1,1.28846,1,1,1000,0,0,1,0,0,1,1,5,0,347
,2019-12-05,00:13:17,d20,543,537,,3,2.18239,1,1,1000,0,0,1,0,0,1,1,5,0,545

###### TESTSET: E ######

,2019-12-05,00:14:10,e01,111,111,*,0,0.003339,0,1,1000,0,0,1,0,0,1,1,5,0,125
,2019-12-05,00:15:04,e02,227,214,,0,0.144899,1,1,1000,0,0,1,0,0,1,1,5,0,244
,2019-12-05,00:15:57,e03,4069,4013,,6,5.07526,1,1,1000,0,0,1,0,0,1,1,5,0,4238
,2019-12-05,00:16:58,e04,5134,5101,,7,7.6508,1,1,1000,0,0,1,0,0,1,1,5,0,5310
,2019-12-05,00:18:06,e05,8160,8128,,17,17.2467,1,1,1000,0,0,1,0,0,1,1,5,0,8321
,2019-12-05,00:19:23,e06,73,73,*,0,0.003412,0,1,1000,0,0,1,0,0,1,1,5,0,86
,2019-12-05,00:20:09,e07,153,145,,1,0.262318,1,1,1000,0,0,1,0,0,1,1,5,0,169
,2019-12-05,00:20:56,e08,2703,2640,,7,6.12499,1,1,1000,0,0,1,0,0,1,1,5,0,2818
,2019-12-05,00:21:52,e09,3661,3604,,8,8.72316,1,1,1000,0,0,1,0,0,1,1,5,0,3795
,2019-12-05,00:22:50,e10,5658,5600,,18,17.7198,1,1,1000,0,0,1,0,0,1,1,5,0,5760
,2019-12-05,00:23:49,e11,37,34,,0,0.165092,1,1,1000,0,0,1,0,0,1,1,5,0,39
,2019-12-05,00:24:30,e12,69,67,,0,0.356547,1,1,1000,0,0,1,0,0,1,1,5,0,71
,2019-12-05,00:25:26,e13,1338,1280,,7,6.40191,1,1,1000,0,0,1,0,0,1,1,5,0,1382
,2019-12-05,00:26:14,e14,1774,1732,,8,7.94901,1,1,1000,0,0,1,0,0,1,1,5,0,1828
,2019-12-05,00:27:02,e15,2827,2784,,15,15.4022,1,1,1000,0,0,1,0,0,1,1,5,0,2867
,2019-12-05,00:28:00,e16,16,15,,1,0.188738,1,1,1000,0,0,1,0,0,1,1,5,0,19
