Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Arbitrary split?,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

###### TESTSET: B ######

,2019-11-25,01:05:29,b10,86,86,*,1,1.13833,0,200,2000,10,1,0,1
,2019-11-25,01:05:30,b11,88,88,*,1,1.15109,0,200,2000,10,1,0,1
,2019-11-25,01:05:32,b12,174,174,*,2,1.25654,0,200,2000,10,1,0,1
,2019-11-25,01:05:40,b13,165,165,*,8,8.37397,6,200,2000,10,1,0,1
,2019-11-25,01:05:42,b14,235,235,*,2,1.24983,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:08:03 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:08:04,b10,86,86,*,1,1.1007,0,200,2000,10,1,0,1
,2019-11-25,01:08:05,b11,88,88,*,1,1.15919,0,200,2000,10,1,0,1
,2019-11-25,01:08:06,b12,174,174,*,1,1.30376,0,200,2000,10,1,0,1
,2019-11-25,01:08:07,b13,165,165,*,1,0.2023,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:09:22 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:09:23,b10,86,86,*,1,1.14929,0,200,2000,10,1,0,1
,2019-11-25,01:09:24,b11,88,88,*,1,1.13897,0,200,2000,10,1,0,1
,2019-11-25,01:09:27,b12,174,174,*,3,2.94205,2,200,2000,10,1,0,1
,2019-11-25,01:09:37,b13,165,165,*,10,9.921,8,200,2000,10,1,0,1
,2019-11-25,01:09:57,b14,235,235,*,20,19.4879,15,200,2000,10,1,0,1
,2019-11-25,01:10:45,b15,318,318,*,48,46.3245,34,200,2000,10,1,0,1
,2019-11-25,01:10:46,b16,127,127,*,1,1.20189,0,200,2000,10,1,0,1
,2019-11-25,01:10:47,b17,131,131,*,1,1.31384,0,200,2000,10,1,0,1
,2019-11-25,01:10:50,b18,218,218,*,3,2.85442,1,200,2000,10,1,0,1

###### TESTSET: C ######

,2019-11-25,01:13:24,c10,1093,1093,*,153,152.218,32,200,2000,10,1,0,1
,2019-11-25,01:13:25,c11,32,32,*,1,1.22701,0,200,2000,10,1,0,1
