10,19
100,173
200,325
300,482
400,687
500,740
600,886
700,992
800,1137
900,1176
1000,1264
1100,1468
1200,1518
1300,1613
1400,1648
1500,1762
1600,1787
1700,1961
1800,1942
1900,2016
2000,2111
2100,2122
2200,2183
2300,2238
2400,2332
2500,2402
2600,2431
2700,2408
2800,2521
2900,2505
3000,2558
3100,2622
3200,2691
3300,2689
3400,2789
3500,2801
3600,2809
3700,2841
3800,2853
3900,2952
4000,2953
4100,2989
4200,3094
4300,3026
4400,3124
4500,3059
4600,3122
4700,3124
4800,3170
4900,3202
5000,3215
