Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,Initial obj,Problem size,AND(NOT($G2="*")NOT(ISBLANK($F2)))
 
 **************** STARTING RUN 1 **************** 
          Sun 15 Dec 21:04:07 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-15,21:04:07,c01,88,85,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,88,421
,2019-12-15,21:04:08,c02,144,144,*,0,0.000189,0,4,0,0,0,1,1,1,0,1,5,0,144,399
,2019-12-15,21:04:08,c03,780,754,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,780,649
,2019-12-15,21:04:09,c04,1115,1079,,0,0.000657,4,4,0,0,0,1,1,1,0,1,5,0,1115,733
,2019-12-15,21:04:09,c05,1603,1579,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,1603,912
,2019-12-15,21:04:09,c06,60,55,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,60,1220
,2019-12-15,21:04:10,c07,115,102,,0,0.000508,4,4,0,0,0,1,1,1,0,1,5,0,115,1259
,2019-12-15,21:04:10,c08,528,509,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,528,1332
,2019-12-15,21:04:11,c09,728,707,,0,0.000625,4,4,0,0,0,1,1,1,0,1,5,0,728,1388
,2019-12-15,21:04:11,c10,1127,1093,,0,0.000779,4,4,0,0,0,1,1,1,0,1,5,0,1127,1453
,2019-12-15,21:04:11,c11,35,32,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,35,2683
,2019-12-15,21:04:11,c12,49,46,,0,0.000547,4,4,0,0,0,1,1,1,0,1,5,0,49,2738
,2019-12-15,21:04:12,c13,276,258,,0,0.000605,4,4,0,0,0,1,1,1,0,1,5,0,276,2708
,2019-12-15,21:04:12,c14,337,323,,0,0,4,4,0,0,0,1,1,1,0,1,5,0,337,2695
