Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))
,2019-12-05,15:21:08,d19,327,310,,571,566.628,10,10,1000,500,8,1,1,50,1,1,5,0,328
,2019-12-05,15:30:42,d20,542,537,,604,599.822,10,10,1000,500,8,1,1,50,1,1,5,0,542

###### TESTSET: E ######

,2019-12-05,15:41:41,e01,111,111,*,20,19.9046,0,10,1000,500,8,1,1,50,1,1,5,0,125
,2019-12-05,15:42:55,e02,214,214,*,51,50.4883,0,10,1000,500,8,1,1,50,1,1,5,0,244
,2019-12-05,15:44:42,e03,4032,4013,,723,717.621,10,10,1000,500,8,1,1,50,1,1,5,0,4032
,2019-12-05,15:57:40,e04,5105,5101,,810,803.598,10,10,1000,500,8,1,1,50,1,1,5,0,5105
,2019-12-05,16:12:09,e05,8138,8128,,1197,1190.05,10,10,1000,500,8,1,1,50,1,1,5,0,8138
,2019-12-05,16:33:05,e06,73,73,*,1,0.501441,0,10,1000,500,8,1,1,50,1,1,5,0,86
,2019-12-05,16:33:54,e07,147,145,,511,508.468,10,10,1000,500,8,1,1,50,1,1,5,0,156
,2019-12-05,16:43:11,e08,2655,2640,,742,736.983,10,10,1000,500,8,1,1,50,1,1,5,0,2655
,2019-12-05,16:56:21,e09,3621,3604,,885,878.258,10,10,1000,500,8,1,1,50,1,1,5,0,3623
,2019-12-05,17:11:59,e10,5612,5600,,1239,1233.01,10,10,1000,500,8,1,1,50,1,1,5,0,5612
,2019-12-05,17:33:19,e11,34,34,*,10,10.2559,0,10,1000,500,8,1,1,50,1,1,5,0,39
,2019-12-05,17:34:10,e12,69,67,,531,528.995,10,10,1000,500,8,1,1,50,1,1,5,0,69
,2019-12-05,17:43:57,e13,1298,1280,,743,736.592,10,10,1000,500,8,1,1,50,1,1,5,0,1300
,2019-12-05,17:57:00,e14,1746,1732,,832,827.941,10,10,1000,500,8,1,1,50,1,1,5,0,1746
,2019-12-05,18:11:33,e15,2797,2784,,1105,1100.58,10,10,1000,500,8,1,1,50,1,1,5,0,2798
,2019-12-05,18:30:38,e16,15,15,*,19,18.4213,0,10,1000,500,8,1,1,50,1,1,5,0,19
,2019-12-05,18:31:37,e17,25,25,*,14,13.4349,0,10,1000,500,8,1,1,50,1,1,5,0,28
,2019-12-05,18:32:31,e18,598,564,,768,754.017,10,10,1000,500,8,1,1,50,1,1,5,0,599
,2019-12-05,18:46:09,e19,784,758,,825,816.197,10,10,1000,500,8,1,1,50,1,1,5,0,784
,2019-12-05,19:00:46,e20,1353,1342,,998,992.657,10,10,1000,500,8,1,1,50,1,1,5,0,1353
 
 **************** FINISHED RUN **************** 
          Thu  5 Dec 19:17:24 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 3 **************** 
          Thu  5 Dec 19:17:24 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-05,19:17:24,b01,82,82,*,1,1.04802,0,10,1000,500,8,1,1,50,1,1,5,0,82
,2019-12-05,19:17:25,b02,83,83,*,0,0.025425,0,10,1000,500,8,1,1,50,1,1,5,0,90
,2019-12-05,19:17:25,b03,138,138,*,0,0.23547,0,10,1000,500,8,1,1,50,1,1,5,0,140
,2019-12-05,19:17:25,b04,59,59,*,2,1.89086,0,10,1000,500,8,1,1,50,1,1,5,0,59
,2019-12-05,19:17:27,b05,61,61,*,4,3.89018,0,10,1000,500,8,1,1,50,1,1,5,0,64
,2019-12-05,19:17:31,b06,122,122,*,0,0.23622,0,10,1000,500,8,1,1,50,1,1,5,0,127
,2019-12-05,19:17:31,b07,111,111,*,0,0.015209,0,10,1000,500,8,1,1,50,1,1,5,0,111
,2019-12-05,19:17:31,b08,104,104,*,0,0.192336,0,10,1000,500,8,1,1,50,1,1,5,0,104
,2019-12-05,19:17:31,b09,220,220,*,1,0.111615,0,10,1000,500,8,1,1,50,1,1,5,0,224
,2019-12-05,19:17:32,b10,86,86,*,16,16.694,0,10,1000,500,8,1,1,50,1,1,5,0,98
,2019-12-05,19:17:48,b11,88,88,*,6,5.42767,0,10,1000,500,8,1,1,50,1,1,5,0,93
,2019-12-05,19:17:54,b12,174,174,*,6,5.86879,0,10,1000,500,8,1,1,50,1,1,5,0,174
,2019-12-05,19:18:00,b13,165,165,*,0,0.065337,0,10,1000,500,8,1,1,50,1,1,5,0,175
,2019-12-05,19:18:00,b14,235,235,*,7,6.84087,6,10,1000,500,8,1,1,50,1,1,5,0,236
,2019-12-05,19:18:07,b15,318,318,*,7,6.7174,0,10,1000,500,8,1,1,50,1,1,5,0,322
,2019-12-05,19:18:14,b16,127,127,*,346,344.615,7,10,1000,500,8,1,1,50,1,1,5,0,130
,2019-12-05,19:24:00,b17,131,131,*,50,49.7806,0,10,1000,500,8,1,1,50,1,1,5,0,133
,2019-12-05,19:24:50,b18,218,218,*,26,25.3581,0,10,1000,500,8,1,1,50,1,1,5,0,226

###### TESTSET: C ######

,2019-12-05,19:25:16,c01,85,85,*,50,49.8489,0,10,1000,500,8,1,1,50,1,1,5,0,88
,2019-12-05,19:26:06,c02,144,144,*,50,49.8454,0,10,1000,500,8,1,1,50,1,1,5,0,144
,2019-12-05,19:26:57,c03,754,754,*,102,100.55,1,10,1000,500,8,1,1,50,1,1,5,0,759
,2019-12-05,19:28:40,c04,1082,1079,,527,523.537,10,10,1000,500,8,1,1,50,1,1,5,0,1082
,2019-12-05,19:37:27,c05,1579,1579,*,214,211.709,3,10,1000,500,8,1,1,50,1,1,5,0,1580
,2019-12-05,19:41:01,c06,55,55,*,1,0.367795,0,10,1000,500,8,1,1,50,1,1,5,0,60
,2019-12-05,19:41:02,c07,102,102,*,101,100.215,1,10,1000,500,8,1,1,50,1,1,5,0,103
,2019-12-05,19:42:43,c08,511,509,,522,519.539,10,10,1000,500,8,1,1,50,1,1,5,0,511
,2019-12-05,19:51:26,c09,707,707,*,263,261.388,4,10,1000,500,8,1,1,50,1,1,5,0,708
,2019-12-05,19:55:49,c10,1094,1093,,548,543.989,10,10,1000,500,8,1,1,50,1,1,5,0,1094
,2019-12-05,20:04:57,c11,32,32,*,51,50.2294,0,10,1000,500,8,1,1,50,1,1,5,0,35
,2019-12-05,20:05:48,c12,46,46,*,3,3.01161,0,10,1000,500,8,1,1,50,1,1,5,0,49
,2019-12-05,20:05:51,c13,258,258,*,524,519.548,10,10,1000,500,8,1,1,50,1,1,5,0,259
,2019-12-05,20:14:35,c14,327,323,,535,530.573,10,10,1000,500,8,1,1,50,1,1,5,0,327
,2019-12-05,20:23:30,c15,556,556,*,54,53.3053,0,10,1000,500,8,1,1,50,1,1,5,0,567
,2019-12-05,20:24:25,c16,11,11,*,16,16.7547,0,10,1000,500,8,1,1,50,1,1,5,0,12
,2019-12-05,20:24:42,c17,18,18,*,16,15.9966,0,10,1000,500,8,1,1,50,1,1,5,0,20
,2019-12-05,20:24:58,c18,118,113,,519,514.972,10,10,1000,500,8,1,1,50,1,1,5,0,118
,2019-12-05,20:33:38,c19,152,146,,526,521.242,10,10,1000,500,8,1,1,50,1,1,5,0,152
,2019-12-05,20:42:24,c20,268,267,,540,536.232,10,10,1000,500,8,1,1,50,1,1,5,0,268

###### TESTSET: D ######

,2019-12-05,20:51:28,d01,106,106,*,50,49.5701,0,10,1000,500,8,1,1,50,1,1,5,0,107
,2019-12-05,20:52:21,d02,220,220,*,51,49.5685,0,10,1000,500,8,1,1,50,1,1,5,0,237
,2019-12-05,20:53:14,d03,1570,1565,,552,546.41,10,10,1000,500,8,1,1,50,1,1,5,0,1570
,2019-12-05,21:02:30,d04,1935,1935,*,56,54.4182,0,10,1000,500,8,1,1,50,1,1,5,0,2008
,2019-12-05,21:03:29,d05,3252,3250,,637,632.312,10,10,1000,500,8,1,1,50,1,1,5,0,3252
,2019-12-05,21:14:10,d06,70,67,,505,502.959,10,10,1000,500,8,1,1,50,1,1,5,0,70
,2019-12-05,21:22:38,d07,103,103,*,1,0.665447,0,10,1000,500,8,1,1,50,1,1,5,0,105
,2019-12-05,21:22:42,d08,1080,1072,,561,556.394,10,10,1000,500,8,1,1,50,1,1,5,0,1081
,2019-12-05,21:32:06,d09,1453,1448,,588,583.909,10,10,1000,500,8,1,1,50,1,1,5,0,1455
,2019-12-05,21:41:57,d10,2112,2110,,636,630.902,10,10,1000,500,8,1,1,50,1,1,5,0,2112
,2019-12-05,21:52:37,d11,29,29,*,41,41.0617,0,10,1000,500,8,1,1,50,1,1,5,0,32
,2019-12-05,21:53:21,d12,42,42,*,1,0.469727,0,10,1000,500,8,1,1,50,1,1,5,0,42
,2019-12-05,21:53:25,d13,502,500,,557,553.805,10,10,1000,500,8,1,1,50,1,1,5,0,502
,2019-12-05,22:02:45,d14,672,667,,579,575.38,10,10,1000,500,8,1,1,50,1,1,5,0,672
,2019-12-05,22:12:26,d15,1123,1116,,640,634.363,10,10,1000,500,8,1,1,50,1,1,5,0,1123
,2019-12-05,22:23:09,d16,13,13,*,7,7.26527,0,10,1000,500,8,1,1,50,1,1,5,0,16
,2019-12-05,22:23:19,d17,23,23,*,11,11.6208,0,10,1000,500,8,1,1,50,1,1,5,0,25
,2019-12-05,22:23:33,d18,235,223,,555,551.315,10,10,1000,500,8,1,1,50,1,1,5,0,235
,2019-12-05,22:32:51,d19,325,310,,573,569.508,10,10,1000,500,8,1,1,50,1,1,5,0,325
,2019-12-05,22:42:27,d20,541,537,,621,615.876,10,10,1000,500,8,1,1,50,1,1,5,0,541

###### TESTSET: E ######

,2019-12-05,22:53:57,e01,111,111,*,28,27.9104,0,10,1000,500,8,1,1,50,1,1,5,0,125
,2019-12-05,22:55:24,e02,214,214,*,51,50.2497,0,10,1000,500,8,1,1,50,1,1,5,0,244
,2019-12-05,22:57:10,e03,4031,4013,,731,725.53,10,10,1000,500,8,1,1,50,1,1,5,0,4036
,2019-12-05,23:10:29,e04,5109,5101,,911,902.798,10,10,1000,500,8,1,1,50,1,1,5,0,5109
,2019-12-05,23:26:41,e05,8135,8128,,1187,1182.9,10,10,1000,500,8,1,1,50,1,1,5,0,8135
,2019-12-05,23:47:30,e06,73,73,*,0,0.542884,0,10,1000,500,8,1,1,50,1,1,5,0,86
,2019-12-05,23:48:18,e07,145,145,*,50,49.7254,0,10,1000,500,8,1,1,50,1,1,5,0,169
,2019-12-05,23:49:58,e08,2657,2640,,752,747.476,10,10,1000,500,8,1,1,50,1,1,5,0,2658
,2019-12-06,00:03:20,e09,3620,3604,,872,867.267,10,10,1000,500,8,1,1,50,1,1,5,0,3620
,2019-12-06,00:18:44,e10,5616,5600,,1240,1234.66,10,10,1000,500,8,1,1,50,1,1,5,0,5616
,2019-12-06,00:40:05,e11,34,34,*,4,4.60475,0,10,1000,500,8,1,1,50,1,1,5,0,39
,2019-12-06,00:40:50,e12,67,67,*,53,52.2704,0,10,1000,500,8,1,1,50,1,1,5,0,71
,2019-12-06,00:42:37,e13,1298,1280,,761,756.445,10,10,1000,500,8,1,1,50,1,1,5,0,1299
,2019-12-06,00:56:01,e14,1748,1732,,866,860.648,10,10,1000,500,8,1,1,50,1,1,5,0,1749
,2019-12-06,01:11:10,e15,2800,2784,,1146,1140.99,10,10,1000,500,8,1,1,50,1,1,5,0,2800
,2019-12-06,01:30:57,e16,15,15,*,27,26.3381,0,10,1000,500,8,1,1,50,1,1,5,0,19
,2019-12-06,01:32:09,e17,25,25,*,578,573.852,8,10,1000,500,8,1,1,50,1,1,5,0,26
,2019-12-06,01:42:29,e18,599,564,,713,703.979,10,10,1000,500,8,1,1,50,1,1,5,0,599
,2019-12-06,01:55:05,e19,784,758,,777,770.486,10,10,1000,500,8,1,1,50,1,1,5,0,785
,2019-12-06,02:08:44,e20,1354,1342,,983,978.223,10,10,1000,500,8,1,1,50,1,1,5,0,1354
 
 **************** FINISHED RUN **************** 
          Fri  6 Dec 02:25:08 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 4 **************** 
          Fri  6 Dec 02:25:08 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-06,02:25:08,b01,82,82,*,1,0.883475,0,10,1000,500,8,1,1,50,1,1,5,0,82
,2019-12-06,02:25:09,b02,83,83,*,0,0.173639,0,10,1000,500,8,1,1,50,1,1,5,0,90
,2019-12-06,02:25:09,b03,138,138,*,0,0.173844,0,10,1000,500,8,1,1,50,1,1,5,0,140
,2019-12-06,02:25:09,b04,59,59,*,6,6.14593,0,10,1000,500,8,1,1,50,1,1,5,0,59
,2019-12-06,02:25:15,b05,61,61,*,3,2.76186,0,10,1000,500,8,1,1,50,1,1,5,0,64
,2019-12-06,02:25:18,b06,122,122,*,1,0.402602,0,10,1000,500,8,1,1,50,1,1,5,0,127
,2019-12-06,02:25:19,b07,111,111,*,0,0.014795,0,10,1000,500,8,1,1,50,1,1,5,0,111
,2019-12-06,02:25:19,b08,104,104,*,0,0.125865,0,10,1000,500,8,1,1,50,1,1,5,0,104
,2019-12-06,02:25:19,b09,220,220,*,0,0.431081,0,10,1000,500,8,1,1,50,1,1,5,0,224
,2019-12-06,02:25:19,b10,86,86,*,8,7.39882,0,10,1000,500,8,1,1,50,1,1,5,0,98
,2019-12-06,02:25:27,b11,88,88,*,1,1.53034,0,10,1000,500,8,1,1,50,1,1,5,0,93
,2019-12-06,02:25:28,b12,174,174,*,7,7.09079,0,10,1000,500,8,1,1,50,1,1,5,0,174
,2019-12-06,02:25:35,b13,165,165,*,3,2.07914,1,10,1000,500,8,1,1,50,1,1,5,0,169
,2019-12-06,02:25:38,b14,235,235,*,2,2.89686,3,10,1000,500,8,1,1,50,1,1,5,0,236
,2019-12-06,02:25:40,b15,318,318,*,5,4.21007,0,10,1000,500,8,1,1,50,1,1,5,0,322
,2019-12-06,02:25:45,b16,127,127,*,201,199.925,3,10,1000,500,8,1,1,50,1,1,5,0,129
,2019-12-06,02:29:06,b17,131,131,*,50,49.733,0,10,1000,500,8,1,1,50,1,1,5,0,133
,2019-12-06,02:29:56,b18,218,218,*,14,13.7084,0,10,1000,500,8,1,1,50,1,1,5,0,226

###### TESTSET: C ######

,2019-12-06,02:30:10,c01,85,85,*,50,49.446,0,10,1000,500,8,1,1,50,1,1,5,0,88
,2019-12-06,02:31:01,c02,144,144,*,50,49.7472,0,10,1000,500,8,1,1,50,1,1,5,0,144
,2019-12-06,02:31:51,c03,757,754,,520,515.867,10,10,1000,500,8,1,1,50,1,1,5,0,757
,2019-12-06,02:40:32,c04,1082,1079,,528,523.751,10,10,1000,500,8,1,1,50,1,1,5,0,1082
,2019-12-06,02:49:20,c05,1580,1579,,546,540.22,10,10,1000,500,8,1,1,50,1,1,5,0,1580
,2019-12-06,02:58:26,c06,55,55,*,0,0.281236,0,10,1000,500,8,1,1,50,1,1,5,0,60
,2019-12-06,02:58:27,c07,102,102,*,29,29.3477,0,10,1000,500,8,1,1,50,1,1,5,0,115
,2019-12-06,02:58:57,c08,512,509,,522,519.657,10,10,1000,500,8,1,1,50,1,1,5,0,512
,2019-12-06,03:07:39,c09,709,707,,531,527.537,10,10,1000,500,8,1,1,50,1,1,5,0,709
,2019-12-06,03:16:30,c10,1097,1093,,548,543.892,10,10,1000,500,8,1,1,50,1,1,5,0,1097
,2019-12-06,03:25:39,c11,32,32,*,27,27.3977,0,10,1000,500,8,1,1,50,1,1,5,0,35
,2019-12-06,03:26:06,c12,46,46,*,404,401.674,7,10,1000,500,8,1,1,50,1,1,5,0,47
,2019-12-06,03:32:51,c13,260,258,,522,518.782,10,10,1000,500,8,1,1,50,1,1,5,0,260
,2019-12-06,03:41:33,c14,324,323,,530,524.504,10,10,1000,500,8,1,1,50,1,1,5,0,324
,2019-12-06,03:50:23,c15,556,556,*,53,51.4275,0,10,1000,500,8,1,1,50,1,1,5,0,567
,2019-12-06,03:51:16,c16,11,11,*,7,6.86126,0,10,1000,500,8,1,1,50,1,1,5,0,12
,2019-12-06,03:51:23,c17,18,18,*,4,3.61418,0,10,1000,500,8,1,1,50,1,1,5,0,20
,2019-12-06,03:51:27,c18,116,113,,519,513.794,10,10,1000,500,8,1,1,50,1,1,5,0,116
,2019-12-06,04:00:06,c19,151,146,,524,519.034,10,10,1000,500,8,1,1,50,1,1,5,0,152
,2019-12-06,04:08:50,c20,268,267,,540,535.596,10,10,1000,500,8,1,1,50,1,1,5,0,268

###### TESTSET: D ######

,2019-12-06,04:17:53,d01,106,106,*,50,49.7459,0,10,1000,500,8,1,1,50,1,1,5,0,107
,2019-12-06,04:18:46,d02,220,220,*,50,49.769,0,10,1000,500,8,1,1,50,1,1,5,0,237
,2019-12-06,04:19:39,d03,1568,1565,,549,544.02,10,10,1000,500,8,1,1,50,1,1,5,0,1568
,2019-12-06,04:28:51,d04,1935,1935,*,285,281.959,5,10,1000,500,8,1,1,50,1,1,5,0,1936
,2019-12-06,04:33:39,d05,3253,3250,,634,627.597,10,10,1000,500,8,1,1,50,1,1,5,0,3253
,2019-12-06,04:44:16,d06,67,67,*,51,50.2599,0,10,1000,500,8,1,1,50,1,1,5,0,75
,2019-12-06,04:45:09,d07,103,103,*,1,0.242644,0,10,1000,500,8,1,1,50,1,1,5,0,105
,2019-12-06,04:45:13,d08,1075,1072,,554,551.008,10,10,1000,500,8,1,1,50,1,1,5,0,1075
,2019-12-06,04:54:30,d09,1452,1448,,583,579.709,10,10,1000,500,8,1,1,50,1,1,5,0,1452
,2019-12-06,05:04:16,d10,2114,2110,,633,629.23,10,10,1000,500,8,1,1,50,1,1,5,0,2114
,2019-12-06,05:14:52,d11,29,29,*,46,45.428,0,10,1000,500,8,1,1,50,1,1,5,0,32
,2019-12-06,05:15:40,d12,42,42,*,20,19.4377,1,10,1000,500,8,1,1,50,1,1,5,0,43
,2019-12-06,05:16:03,d13,505,500,,552,549.486,10,10,1000,500,8,1,1,50,1,1,5,0,505
,2019-12-06,05:25:17,d14,671,667,,576,572.454,10,10,1000,500,8,1,1,50,1,1,5,0,671
,2019-12-06,05:34:55,d15,1121,1116,,629,625.482,10,10,1000,500,8,1,1,50,1,1,5,0,1122
,2019-12-06,05:45:27,d16,13,13,*,2,2.14533,0,10,1000,500,8,1,1,50,1,1,5,0,16
,2019-12-06,05:45:32,d17,23,23,*,5,5.42736,0,10,1000,500,8,1,1,50,1,1,5,0,25
,2019-12-06,05:45:40,d18,235,223,,548,545.878,10,10,1000,500,8,1,1,50,1,1,5,0,235
,2019-12-06,05:54:50,d19,325,310,,567,564.207,10,10,1000,500,8,1,1,50,1,1,5,0,325
,2019-12-06,06:04:19,d20,543,537,,601,597.927,10,10,1000,500,8,1,1,50,1,1,5,0,543

###### TESTSET: E ######

,2019-12-06,06:15:09,e01,111,111,*,50,49.926,0,10,1000,500,8,1,1,50,1,1,5,0,125
,2019-12-06,06:16:49,e02,214,214,*,506,504.923,10,10,1000,500,8,1,1,50,1,1,5,0,223
,2019-12-06,06:26:06,e03,4034,4013,,704,700.974,10,10,1000,500,8,1,1,50,1,1,5,0,4034
,2019-12-06,06:38:42,e04,5104,5101,,792,786.527,10,10,1000,500,8,1,1,50,1,1,5,0,5104
,2019-12-06,06:52:50,e05,8132,8128,,1155,1151.75,10,10,1000,500,8,1,1,50,1,1,5,0,8132
,2019-12-06,07:13:01,e06,73,73,*,4,3.83444,0,10,1000,500,8,1,1,50,1,1,5,0,86
,2019-12-06,07:13:49,e07,148,145,,512,510.147,10,10,1000,500,8,1,1,50,1,1,5,0,148
,2019-12-06,07:23:06,e08,2662,2640,,746,741.559,10,10,1000,500,8,1,1,50,1,1,5,0,2663
,2019-12-06,07:36:19,e09,3616,3604,,853,848.958,10,10,1000,500,8,1,1,50,1,1,5,0,3616
,2019-12-06,07:51:22,e10,5617,5600,,1206,1201.38,10,10,1000,500,8,1,1,50,1,1,5,0,5617
,2019-12-06,08:12:08,e11,34,34,*,7,7.02996,0,10,1000,500,8,1,1,50,1,1,5,0,39
,2019-12-06,08:12:55,e12,67,67,*,53,52.7145,0,10,1000,500,8,1,1,50,1,1,5,0,71
,2019-12-06,08:14:40,e13,1305,1280,,759,755.633,10,10,1000,500,8,1,1,50,1,1,5,0,1305
,2019-12-06,08:27:59,e14,1746,1732,,836,831.664,10,10,1000,500,8,1,1,50,1,1,5,0,1747
,2019-12-06,08:42:34,e15,2801,2784,,1099,1095.47,10,10,1000,500,8,1,1,50,1,1,5,0,2801
,2019-12-06,09:01:32,e16,15,15,*,25,24.2131,0,10,1000,500,8,1,1,50,1,1,5,0,19
,2019-12-06,09:02:37,e17,25,25,*,558,556.929,8,10,1000,500,8,1,1,50,1,1,5,0,26
,2019-12-06,09:12:35,e18,603,564,,704,699.72,10,10,1000,500,8,1,1,50,1,1,5,0,604
,2019-12-06,09:24:59,e19,787,758,,760,756.445,10,10,1000,500,8,1,1,50,1,1,5,0,787
,2019-12-06,09:38:19,e20,1353,1342,,969,966.119,10,10,1000,500,8,1,1,50,1,1,5,0,1353
 
 **************** FINISHED RUN **************** 
          Fri  6 Dec 09:54:28 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 5 **************** 
          Fri  6 Dec 09:54:28 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-06,09:54:28,b01,82,82,*,1,0.530936,0,10,1000,500,8,1,1,50,1,1,5,0,82
,2019-12-06,09:54:29,b02,83,83,*,0,0.038331,0,10,1000,500,8,1,1,50,1,1,5,0,90
,2019-12-06,09:54:29,b03,138,138,*,0,0.142111,0,10,1000,500,8,1,1,50,1,1,5,0,140
,2019-12-06,09:54:29,b04,59,59,*,3,2.6451,0,10,1000,500,8,1,1,50,1,1,5,0,59
,2019-12-06,09:54:32,b05,61,61,*,1,1.19494,0,10,1000,500,8,1,1,50,1,1,5,0,64
,2019-12-06,09:54:33,b06,122,122,*,1,0.451645,0,10,1000,500,8,1,1,50,1,1,5,0,127
,2019-12-06,09:54:34,b07,111,111,*,0,0.014932,0,10,1000,500,8,1,1,50,1,1,5,0,111
,2019-12-06,09:54:34,b08,104,104,*,0,0.063598,0,10,1000,500,8,1,1,50,1,1,5,0,104
,2019-12-06,09:54:34,b09,220,220,*,0,0.252171,0,10,1000,500,8,1,1,50,1,1,5,0,224
,2019-12-06,09:54:34,b10,86,86,*,19,19.2914,0,10,1000,500,8,1,1,50,1,1,5,0,98
,2019-12-06,09:54:53,b11,88,88,*,5,4.33086,0,10,1000,500,8,1,1,50,1,1,5,0,93
,2019-12-06,09:54:58,b12,174,174,*,3,2.99792,0,10,1000,500,8,1,1,50,1,1,5,0,174
,2019-12-06,09:55:01,b13,165,165,*,2,1.82537,0,10,1000,500,8,1,1,50,1,1,5,0,175
,2019-12-06,09:55:03,b14,235,235,*,6,6.22762,10,10,1000,500,8,1,1,50,1,1,5,0,236
,2019-12-06,09:55:09,b15,318,318,*,4,4.25723,0,10,1000,500,8,1,1,50,1,1,5,0,322
,2019-12-06,09:55:13,b16,127,127,*,108,107.135,2,10,1000,500,8,1,1,50,1,1,5,0,130
,2019-12-06,09:57:01,b17,131,131,*,50,49.7445,0,10,1000,500,8,1,1,50,1,1,5,0,133
,2019-12-06,09:57:51,b18,218,218,*,50,49.6226,0,10,1000,500,8,1,1,50,1,1,5,0,226

###### TESTSET: C ######

,2019-12-06,09:58:41,c01,85,85,*,50,49.8168,0,10,1000,500,8,1,1,50,1,1,5,0,88
,2019-12-06,09:59:32,c02,144,144,*,50,49.7623,0,10,1000,500,8,1,1,50,1,1,5,0,144
,2019-12-06,10:00:22,c03,754,754,*,155,153.258,2,10,1000,500,8,1,1,50,1,1,5,0,755
,2019-12-06,10:02:57,c04,1082,1079,,527,522.076,10,10,1000,500,8,1,1,50,1,1,5,0,1082
,2019-12-06,10:11:45,c05,1580,1579,,543,540.162,10,10,1000,500,8,1,1,50,1,1,5,0,1580
,2019-12-06,10:20:49,c06,55,55,*,5,5.22471,0,10,1000,500,8,1,1,50,1,1,5,0,60
,2019-12-06,10:20:54,c07,102,102,*,51,50.1414,0,10,1000,500,8,1,1,50,1,1,5,0,115
,2019-12-06,10:21:45,c08,512,509,,522,519.479,10,10,1000,500,8,1,1,50,1,1,5,0,512
,2019-12-06,10:30:28,c09,708,707,,529,526.665,10,10,1000,500,8,1,1,50,1,1,5,0,708
,2019-12-06,10:39:17,c10,1094,1093,,548,544.845,10,10,1000,500,8,1,1,50,1,1,5,0,1094
,2019-12-06,10:48:26,c11,32,32,*,65,65.1535,1,10,1000,500,8,1,1,50,1,1,5,0,33
,2019-12-06,10:49:32,c12,46,46,*,50,50.2758,0,10,1000,500,8,1,1,50,1,1,5,0,49
,2019-12-06,10:50:22,c13,260,258,,523,519.48,10,10,1000,500,8,1,1,50,1,1,5,0,260
,2019-12-06,10:59:05,c14,324,323,,528,525.939,10,10,1000,500,8,1,1,50,1,1,5,0,324
,2019-12-06,11:07:54,c15,556,556,*,163,161.351,2,10,1000,500,8,1,1,50,1,1,5,0,557
,2019-12-06,11:10:37,c16,11,11,*,18,18.2145,0,10,1000,500,8,1,1,50,1,1,5,0,12
,2019-12-06,11:10:55,c17,18,18,*,22,21.1041,0,10,1000,500,8,1,1,50,1,1,5,0,20
,2019-12-06,11:11:17,c18,117,113,,518,515.824,10,10,1000,500,8,1,1,50,1,1,5,0,117
,2019-12-06,11:19:55,c19,151,146,,523,520.944,10,10,1000,500,8,1,1,50,1,1,5,0,152
,2019-12-06,11:28:39,c20,268,267,,538,535.851,10,10,1000,500,8,1,1,50,1,1,5,0,268

###### TESTSET: D ######

,2019-12-06,11:37:40,d01,106,106,*,50,49.8858,0,10,1000,500,8,1,1,50,1,1,5,0,107
,2019-12-06,11:38:33,d02,220,220,*,50,49.8698,0,10,1000,500,8,1,1,50,1,1,5,0,237
,2019-12-06,11:39:25,d03,1567,1565,,547,542.929,10,10,1000,500,8,1,1,50,1,1,5,0,1567
,2019-12-06,11:48:35,d04,1936,1935,,567,562.769,10,10,1000,500,8,1,1,50,1,1,5,0,1936
,2019-12-06,11:58:05,d05,3252,3250,,628,623.747,10,10,1000,500,8,1,1,50,1,1,5,0,3255
,2019-12-06,12:08:37,d06,67,67,*,302,301.694,5,10,1000,500,8,1,1,50,1,1,5,0,70
,2019-12-06,12:13:42,d07,103,103,*,0,0.220101,0,10,1000,500,8,1,1,50,1,1,5,0,105
,2019-12-06,12:13:45,d08,1080,1072,,554,551.22,10,10,1000,500,8,1,1,50,1,1,5,0,1080
,2019-12-06,12:23:02,d09,1449,1448,,574,569.954,10,10,1000,500,8,1,1,50,1,1,5,0,1478
,2019-12-06,12:32:39,d10,2113,2110,,631,626.632,10,10,1000,500,8,1,1,50,1,1,5,0,2113
,2019-12-06,12:43:14,d11,29,29,*,0,0.472365,0,10,1000,500,8,1,1,50,1,1,5,0,32
,2019-12-06,12:43:17,d12,42,42,*,0,0.438195,0,10,1000,500,8,1,1,50,1,1,5,0,42
,2019-12-06,12:43:21,d13,504,500,,552,548.596,10,10,1000,500,8,1,1,50,1,1,5,0,504
,2019-12-06,12:52:36,d14,672,667,,575,572.002,10,10,1000,500,8,1,1,50,1,1,5,0,672
,2019-12-06,13:02:13,d15,1123,1116,,630,626.86,10,10,1000,500,8,1,1,50,1,1,5,0,1123
,2019-12-06,13:12:46,d16,13,13,*,4,3.64468,0,10,1000,500,8,1,1,50,1,1,5,0,16
,2019-12-06,13:12:52,d17,23,23,*,2,1.47328,0,10,1000,500,8,1,1,50,1,1,5,0,25
,2019-12-06,13:12:56,d18,234,223,,548,546.458,10,10,1000,500,8,1,1,50,1,1,5,0,234
