Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,Initial obj,Problem size,Num groups,AND(NOT($G2="*")NOT(ISBLANK($F2)))


 
 **************** STARTING RUN 1 **************** 
          Mon 16 Dec 17:14:27 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-16,17:14:29,b02,83,83,*,0,0.026263,0,1,500,0,1,1,1,1,1,1,5,0,90,75,22
,2019-12-16,17:14:29,b02,83,83,*,0,0.048433,0,1,1000,0,1,1,1,1,1,1,5,0,90,75,22
,2019-12-16,17:14:29,b02,83,83,*,0,0.482955,0,1,10000,0,1,1,1,1,1,1,5,0,90,75,22
,2019-12-16,17:14:29,b02,83,83,*,0,0.003885,0,1,50,0,1,1,1,1,1,1,5,0,90,75,15
,2019-12-16,17:14:29,b02,83,83,*,0,0.006185,0,1,100,0,1,1,1,1,1,1,5,0,90,75,19
,2019-12-16,17:14:29,b02,83,83,*,0,0.023016,0,1,500,0,1,1,1,1,1,1,5,0,90,75,22
,2019-12-16,17:14:29,b02,83,83,*,0,0.049644,0,1,1000,0,1,1,1,1,1,1,5,0,90,75,22
,2019-12-16,17:14:29,b02,83,83,*,1,0.483121,0,1,10000,0,1,1,1,1,1,1,5,0,90,75,22
,2019-12-16,17:14:32,b03,138,138,*,0,0.004879,0,1,50,0,1,1,1,1,1,1,5,0,140,100,22
,2019-12-16,17:14:32,b03,138,138,*,0,0.008655,0,1,100,0,1,1,1,1,1,1,5,0,140,100,27
,2019-12-16,17:14:32,b03,138,138,*,0,0.036794,0,1,500,0,1,1,1,1,1,1,5,0,140,100,34
,2019-12-16,17:14:32,b03,138,138,*,0,0.079382,0,1,1000,0,1,1,1,1,1,1,5,0,140,100,33
,2019-12-16,17:14:32,b03,138,138,*,1,0.70913,0,1,10000,0,1,1,1,1,1,1,5,0,140,100,35
,2019-12-16,17:14:32,b03,138,138,*,0,0.005508,0,1,50,0,1,1,1,1,1,1,5,0,140,100,18
,2019-12-16,17:14:32,b03,138,138,*,0,0.017202,0,1,100,0,1,1,1,1,1,1,5,0,140,100,29
,2019-12-16,17:14:32,b03,138,138,*,0,0.046743,0,1,500,0,1,1,1,1,1,1,5,0,140,100,34
,2019-12-16,17:14:32,b03,138,138,*,0,0.081854,0,1,1000,0,1,1,1,1,1,1,5,0,140,100,35
,2019-12-16,17:14:32,b03,138,138,*,1,0.704847,0,1,10000,0,1,1,1,1,1,1,5,0,140,100,36
,2019-12-16,17:14:32,b03,138,138,*,0,0.005204,0,1,50,0,1,1,1,1,1,1,5,0,140,100,23
,2019-12-16,17:14:32,b03,138,138,*,0,0.008218,0,1,100,0,1,1,1,1,1,1,5,0,140,100,31
,2019-12-16,17:14:32,b03,138,138,*,0,0.03491,0,1,500,0,1,1,1,1,1,1,5,0,140,100,33
,2019-12-16,17:14:32,b03,138,138,*,0,0.082847,0,1,1000,0,1,1,1,1,1,1,5,0,140,100,33
,2019-12-16,17:14:32,b03,138,138,*,0,0.703579,0,1,10000,0,1,1,1,1,1,1,5,0,140,100,36
,2019-12-16,17:14:32,b03,138,138,*,0,0.005764,0,1,50,0,1,1,1,1,1,1,5,0,140,100,25
,2019-12-16,17:14:32,b03,138,138,*,0,0.009376,0,1,100,0,1,1,1,1,1,1,5,0,140,100,26
,2019-12-16,17:14:32,b03,138,138,*,0,0.037883,0,1,500,0,1,1,1,1,1,1,5,0,140,100,32
,2019-12-16,17:14:32,b03,138,138,*,1,0.072281,0,1,1000,0,1,1,1,1,1,1,5,0,140,100,34
,2019-12-16,17:14:32,b03,138,138,*,0,0.704883,0,1,10000,0,1,1,1,1,1,1,5,0,140,100,35
,2019-12-16,17:14:32,b03,138,138,*,0,0.005447,0,1,50,0,1,1,1,1,1,1,5,0,140,100,19
,2019-12-16,17:14:32,b03,138,138,*,0,0.013795,0,1,100,0,1,1,1,1,1,1,5,0,140,100,26
,2019-12-16,17:14:32,b03,138,138,*,0,0.036654,0,1,500,0,1,1,1,1,1,1,5,0,140,100,33
,2019-12-16,17:14:32,b03,138,138,*,0,0.072271,0,1,1000,0,1,1,1,1,1,1,5,0,140,100,34
,2019-12-16,17:14:32,b03,138,138,*,1,0.705793,0,1,10000,0,1,1,1,1,1,1,5,0,140,100,35
,2019-12-16,17:14:36,b04,59,59,*,0,0.003851,0,1,50,0,1,1,1,1,1,1,5,0,59,132,17
,2019-12-16,17:14:36,b04,59,59,*,0,0.025017,0,1,100,0,1,1,1,1,1,1,5,0,59,132,34
,2019-12-16,17:14:36,b04,59,59,*,0,0.108807,0,1,500,0,1,1,1,1,1,1,5,0,59,132,46
,2019-12-16,17:14:36,b04,59,59,*,0,0.129477,0,1,1000,0,1,1,1,1,1,1,5,0,59,132,48
,2019-12-16,17:14:36,b04,59,59,*,1,0.776448,0,1,10000,0,1,1,1,1,1,1,5,0,59,132,51
,2019-12-16,17:14:36,b04,59,59,*,0,0.013789,0,1,50,0,1,1,1,1,1,1,5,0,59,132,24
,2019-12-16,17:14:36,b04,59,59,*,0,0.045902,0,1,100,0,1,1,1,1,1,1,5,0,59,132,24
,2019-12-16,17:14:36,b04,59,59,*,0,0.065964,0,1,500,0,1,1,1,1,1,1,5,0,59,132,45
,2019-12-16,17:14:36,b04,59,59,*,1,0.198554,0,1,1000,0,1,1,1,1,1,1,5,0,59,132,46
,2019-12-16,17:14:36,b04,59,59,*,0,0.670772,0,1,10000,0,1,1,1,1,1,1,5,0,59,132,51
,2019-12-16,17:14:36,b04,59,59,*,0,0.004247,0,1,50,0,1,1,1,1,1,1,5,0,59,132,27
,2019-12-16,17:14:36,b04,59,59,*,0,0.028793,0,1,100,0,1,1,1,1,1,1,5,0,59,132,41
,2019-12-16,17:14:36,b04,59,59,*,0,0.066501,0,1,500,0,1,1,1,1,1,1,5,0,59,132,46
,2019-12-16,17:14:36,b04,59,59,*,0,0.117658,0,1,1000,0,1,1,1,1,1,1,5,0,59,132,47
,2019-12-16,17:14:36,b04,59,59,*,1,0.72153,0,1,10000,0,1,1,1,1,1,1,5,0,59,132,51
,2019-12-16,17:14:36,b04,59,59,*,0,0.017532,0,1,50,0,1,1,1,1,1,1,5,0,59,132,22
,2019-12-16,17:14:36,b04,59,59,*,0,0.020529,0,1,100,0,1,1,1,1,1,1,5,0,59,132,37
,2019-12-16,17:14:36,b04,59,59,*,0,0.082121,0,1,500,0,1,1,1,1,1,1,5,0,59,132,44
,2019-12-16,17:14:36,b04,59,59,*,0,0.153783,0,1,1000,0,1,1,1,1,1,1,5,0,59,132,48
,2019-12-16,17:14:36,b04,59,59,*,2,1.00564,0,1,10000,0,1,1,1,1,1,1,5,0,59,132,51
,2019-12-16,17:14:36,b04,59,59,*,0,0.017241,0,1,50,0,1,1,1,1,1,1,5,0,59,132,22
,2019-12-16,17:14:36,b04,59,59,*,0,0.020379,0,1,100,0,1,1,1,1,1,1,5,0,59,132,36
,2019-12-16,17:14:36,b04,59,59,*,0,0.046012,0,1,500,0,1,1,1,1,1,1,5,0,59,132,48
,2019-12-16,17:14:36,b04,59,59,*,0,0.113398,0,1,1000,0,1,1,1,1,1,1,5,0,59,132,46
,2019-12-16,17:14:36,b04,59,59,*,0,0.506021,0,1,10000,0,1,1,1,1,1,1,5,0,59,132,50
,2019-12-16,17:14:41,b05,61,61,*,0,0.032517,0,1,50,0,1,1,1,1,1,1,5,0,64,134,31
,2019-12-16,17:14:41,b05,61,61,*,0,0.014202,0,1,100,0,1,1,1,1,1,1,5,0,64,134,30
,2019-12-16,17:14:41,b05,61,61,*,0,0.124463,0,1,500,0,1,1,1,1,1,1,5,0,64,134,42
,2019-12-16,17:14:41,b05,61,61,*,1,0.277493,0,1,1000,0,1,1,1,1,1,1,5,0,64,134,47
,2019-12-16,17:14:41,b05,61,61,*,1,1.07085,0,1,10000,0,1,1,1,1,1,1,5,0,64,134,49
,2019-12-16,17:14:41,b05,62,61,,0,0.032846,1,1,50,0,1,1,1,1,1,1,5,0,64,134,29
,2019-12-16,17:14:41,b05,61,61,*,0,0.090803,0,1,100,0,1,1,1,1,1,1,5,0,64,134,37
,2019-12-16,17:14:41,b05,61,61,*,1,0.527837,0,1,500,0,1,1,1,1,1,1,5,0,64,134,45
,2019-12-16,17:14:41,b05,61,61,*,0,0.356288,0,1,1000,0,1,1,1,1,1,1,5,0,64,134,48
,2019-12-16,17:14:41,b05,61,61,*,1,0.635517,0,1,10000,0,1,1,1,1,1,1,5,0,64,134,48
,2019-12-16,17:14:41,b05,61,61,*,0,0.017018,0,1,50,0,1,1,1,1,1,1,5,0,64,134,25
,2019-12-16,17:14:41,b05,61,61,*,0,0.118193,0,1,100,0,1,1,1,1,1,1,5,0,64,134,39
,2019-12-16,17:14:41,b05,61,61,*,0,0.644315,0,1,500,0,1,1,1,1,1,1,5,0,64,134,45
,2019-12-16,17:14:41,b05,61,61,*,1,0.614341,0,1,1000,0,1,1,1,1,1,1,5,0,64,134,46
,2019-12-16,17:14:41,b05,61,61,*,1,0.831504,0,1,10000,0,1,1,1,1,1,1,5,0,64,134,49
,2019-12-16,17:14:41,b05,61,61,*,0,0.004939,0,1,50,0,1,1,1,1,1,1,5,0,64,134,26
,2019-12-16,17:14:41,b05,61,61,*,0,0.021704,0,1,100,0,1,1,1,1,1,1,5,0,64,134,34
,2019-12-16,17:14:41,b05,61,61,*,0,0.279871,0,1,500,0,1,1,1,1,1,1,5,0,64,134,43
,2019-12-16,17:14:41,b05,61,61,*,0,0.269504,0,1,1000,0,1,1,1,1,1,1,5,0,64,134,46
,2019-12-16,17:14:41,b05,61,61,*,1,0.850396,0,1,10000,0,1,1,1,1,1,1,5,0,64,134,48
,2019-12-16,17:14:41,b05,61,61,*,0,0.08817,0,1,50,0,1,1,1,1,1,1,5,0,64,134,26
,2019-12-16,17:14:41,b05,61,61,*,1,0.15713,0,1,100,0,1,1,1,1,1,1,5,0,64,134,36
,2019-12-16,17:14:41,b05,61,61,*,0,0.345397,0,1,500,0,1,1,1,1,1,1,5,0,64,134,45
,2019-12-16,17:14:41,b05,61,61,*,0,0.395034,0,1,1000,0,1,1,1,1,1,1,5,0,64,134,48
,2019-12-16,17:14:41,b05,61,61,*,2,1.27128,0,1,10000,0,1,1,1,1,1,1,5,0,64,134,48
,2019-12-16,17:14:51,b06,124,122,,0,0.046973,1,1,50,0,1,1,1,1,1,1,5,0,127,143,52
,2019-12-16,17:14:51,b06,122,122,*,0,0.26558,0,1,100,0,1,1,1,1,1,1,5,0,127,143,63
,2019-12-16,17:14:51,b06,122,122,*,0,0.418655,0,1,500,0,1,1,1,1,1,1,5,0,127,143,87
,2019-12-16,17:14:51,b06,123,122,,1,1.06236,1,1,1000,0,1,1,1,1,1,1,5,0,127,143,94
,2019-12-16,17:14:51,b06,122,122,*,2,1.72164,0,1,10000,0,1,1,1,1,1,1,5,0,127,143,95
,2019-12-16,17:14:51,b06,122,122,*,1,0.351978,0,1,50,0,1,1,1,1,1,1,5,0,127,143,49
,2019-12-16,17:14:51,b06,124,122,,0,0.042225,1,1,100,0,1,1,1,1,1,1,5,0,127,143,71
,2019-12-16,17:14:51,b06,124,122,,0,0.174193,1,1,500,0,1,1,1,1,1,1,5,0,127,143,92
,2019-12-16,17:14:51,b06,122,122,*,0,0.574974,0,1,1000,0,1,1,1,1,1,1,5,0,127,143,93
,2019-12-16,17:14:51,b06,122,122,*,2,1.80956,0,1,10000,0,1,1,1,1,1,1,5,0,127,143,95
,2019-12-16,17:14:51,b06,124,122,,0,0.040668,1,1,50,0,1,1,1,1,1,1,5,0,127,143,50
,2019-12-16,17:14:51,b06,124,122,,0,0.088017,1,1,100,0,1,1,1,1,1,1,5,0,127,143,66
