Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))
 
******* GRASP ALGORITHM *******
 
 **************** STARTING RUN 1 **************** 
          Wed  4 Dec 22:32:59 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-04,22:34:05,d15,1201,1116,,2,1.91498,1,1,500,0,0,1,0,0,1,1,5,0,3033
,2019-12-04,22:34:10,d16,14,13,,0,0.046819,1,1,500,0,0,1,0,0,1,1,5,0,227
,2019-12-04,22:34:13,d17,25,23,,0,0.067669,1,1,500,0,0,1,0,0,1,1,5,0,272
,2019-12-04,22:34:15,d18,278,223,,1,0.671818,1,1,500,0,0,1,0,0,1,1,5,0,1130
,2019-12-04,22:34:18,d19,388,310,,1,0.956316,1,1,500,0,0,1,0,0,1,1,5,0,1244
,2019-12-04,22:34:22,d20,647,537,,2,1.84125,1,1,500,0,0,1,0,0,1,1,5,0,1682

###### TESTSET: E ######

,2019-12-04,22:35:14,e01,111,111,*,0,0.000946,0,1,500,0,0,1,0,0,1,1,5,0,683
,2019-12-04,22:36:04,e02,214,214,*,0,0.017648,0,1,500,0,0,1,0,0,1,1,5,0,431
,2019-12-04,22:36:57,e03,4214,4013,,3,2.95706,1,1,500,0,0,1,0,0,1,1,5,0,4505
,2019-12-04,22:37:53,e04,5309,5101,,4,3.95851,1,1,500,0,0,1,0,0,1,1,5,0,5885
,2019-12-04,22:38:54,e05,8270,8128,,9,8.69863,1,1,500,0,0,1,0,0,1,1,5,0,8601
,2019-12-04,22:40:03,e06,73,73,*,0,0.016445,0,1,500,0,0,1,0,0,1,1,5,0,574
,2019-12-04,22:40:48,e07,145,145,*,0,0.074626,0,1,500,0,0,1,0,0,1,1,5,0,1262
,2019-12-04,22:41:36,e08,2910,2640,,4,3.90175,1,1,500,0,0,1,0,0,1,1,5,0,4353
,2019-12-04,22:42:29,e09,3937,3604,,5,5.38193,1,1,500,0,0,1,0,0,1,1,5,0,5488
,2019-12-04,22:43:25,e10,6003,5600,,13,11.3925,1,1,500,0,0,1,0,0,1,1,5,0,7277
,2019-12-04,22:44:20,e11,38,34,,0,0.09636,1,1,500,0,0,1,0,0,1,1,5,0,605
,2019-12-04,22:45:01,e12,72,67,,0,0.139907,1,1,500,0,0,1,0,0,1,1,5,0,488
,2019-12-04,22:45:57,e13,1508,1280,,5,4.55926,1,1,500,0,0,1,0,0,1,1,5,0,3381
,2019-12-04,22:46:43,e14,2096,1732,,7,6.90561,1,1,500,0,0,1,0,0,1,1,5,0,6526
,2019-12-04,22:47:32,e15,3464,2784,,15,13.8115,1,1,500,0,0,1,0,0,1,1,5,0,7971
,2019-12-04,22:48:29,e16,15,15,*,0,0.015747,0,1,500,0,0,1,0,0,1,1,5,0,290
,2019-12-04,22:49:10,e17,27,25,,0,0.126853,1,1,500,0,0,1,0,0,1,1,5,0,473
